      10       20      110
      20       30      120
      20      120      110
      30       40      130
      30      130      120
      40       50      140
      40      140      130
      50       60      150
      50      150      140
      60       70      160
      60      160      150
      70       80      170
      70      170      160
      80       90      180
      80      180      170
      90      100      190
      90      190      180
      91      191       92
      92      191      192
      92      192       93
      93      192      193
      93      193       94
      94      193      194
      94      194       95
      95      194      195
      95      195       96
      96      195      196
      96      196       97
      97      196      197
      97      197       98
      98      197      198
      98      198       99
      99      198      199
      99      199      100
     100      199      200
     100      200      190
     110      120      210
     120      130      220
     120      220      210
     130      140      230
     130      230      220
     140      150      240
     140      240      230
     150      160      250
     150      250      240
     160      170      260
     160      260      250
     170      180      270
     170      270      260
     180      190      280
     180      280      270
     190      200      290
     190      290      280
     191      291      192
     192      291      292
     192      292      193
     193      292      293
     193      293      194
     194      293      294
     194      294      195
     195      294      295
     195      295      196
     196      295      296
     196      296      197
     197      296      297
     197      297      198
     198      297      298
     198      298      199
     199      298      299
     199      299      200
     200      299      300
     200      300      290
     210      220      310
     220      230      320
     220      320      310
     230      240      330
     230      330      320
     240      250      340
     240      340      330
     250      260      350
     250      350      340
     260      270      360
     260      360      350
     270      280      370
     270      370      360
     280      290      380
     280      380      370
     290      300      390
     290      390      380
     291      391      292
     292      391      392
     292      392      293
     293      392      393
     293      393      294
     294      393      394
     294      394      295
     295      394      395
     295      395      296
     296      395      396
     296      396      297
     297      396      397
     297      397      298
     298      397      398
     298      398      299
     299      398      399
     299      399      300
     300      399      400
     300      400      390
     310      320      410
     320      330      420
     320      420      410
     330      340      430
     330      430      420
     340      350      440
     340      440      430
     350      360      450
     350      450      440
     360      370      460
     360      460      450
     370      380      470
     370      470      460
     380      390      480
     380      480      470
     390      400      490
     390      490      480
     391      491      392
     392      491      492
     392      492      393
     393      492      493
     393      493      394
     394      493      494
     394      494      395
     395      494      495
     395      495      396
     396      495      496
     396      496      397
     397      496      497
     397      497      398
     398      497      498
     398      498      399
     399      498      499
     399      499      400
     400      499      500
     400      500      490
     410      420      510
     420      430      520
     420      520      510
     430      440      530
     430      530      520
     440      450      540
     440      540      530
     450      460      550
     450      550      540
     460      470      560
     460      560      550
     470      480      570
     470      570      560
     480      490      580
     480      580      570
     490      500      590
     490      590      580
     491      591      492
     492      591      592
     492      592      493
     493      592      593
     493      593      494
     494      593      594
     494      594      495
     495      594      595
     495      595      496
     496      595      596
     496      596      497
     497      596      597
     497      597      498
     498      597      598
     498      598      499
     499      598      599
     499      599      500
     500      599      600
     500      600      590
     510      520      610
     520      530      620
     520      620      610
     530      540      630
     530      630      620
     540      550      640
     540      640      630
     550      560      650
     550      650      640
     560      570      660
     560      660      650
     570      580      670
     570      670      660
     580      590      680
     580      680      670
